text,label
Frequent power cuts in KPHB Colony area since yesterday. Please take immediate action.,streetlight_or_electricity
Water stagnation near Attapur hospital road for many days creating foul smell. Immediate repair is required.,waterlogging
Dustbin near junction in Secunderabad has not been emptied in days. Immediate repair is required.,garbage
"Multiple potholes on service road in Charminar, two-wheelers are at risk. Kindly look into this matter at the earliest.",pothole_road_damage
Road is very dark at Ramanthapur colony road because street light is dead. Children and elderly are at risk.,streetlight_or_electricity
No street lighting on entire beside flyover stretch in Khairatabad. This is affecting daily commuters and pedestrians.,streetlight_or_electricity
"Due to potholes on near signal in Ameerpet, commuters are facing severe problems. The situation is getting worse every day.",pothole_road_damage
Manhole is open and sewage is leaking near Tarnaka. Requesting the concerned department to resolve this urgently.,sewage_overflow
Dead animal carcass and garbage lying near highway stretch in Madhapur. Requesting the concerned department to resolve this urgently.,garbage
Municipal garbage bin near junction in Hitech City is overflowing. The situation is getting worse every day.,garbage
Abandoned vehicle blocking road near Gachibowli near railway crossing. The situation is getting worse every day.,others
Drinking water supply issue in Jeedimetla since yesterday. This needs to be addressed before someone gets hurt.,others
Bad smell coming due to uncollected waste near Alwal colony road. Requesting the concerned department to resolve this urgently.,garbage
There is complete darkness at night due to faulty street light in Gachibowli. Requesting the concerned department to resolve this urgently.,streetlight_or_electricity
Food waste rotting on the road near Secunderabad residential lane. Flies and mosquitoes increasing. No one has responded even after multiple complaints.,garbage
No garbage collection happening in Alwal since last night. This problem has been ignored for many days.,garbage
"There is a deep road pit on the lane near Bowenpally, causing accidents. The situation is getting worse every day.",pothole_road_damage
Terrible sewage smell in Secunderabad colony from broken sewer pipe. We have been waiting for a long time.,sewage_overflow
"There are cracks and holes all over the road in Quthbullapur, very dangerous. The situation is getting worse every day.",pothole_road_damage
Puddles and water stagnation everywhere on metro station road in Miyapur. No one has responded even after multiple complaints.,waterlogging
"There is a deep road pit on the school road near Kukatpally, causing accidents. Requesting the concerned department to resolve this urgently.",pothole_road_damage
Stray dogs are attacking people near cross road in Tolichowki. This is becoming a serious public health problem.,others
Water not draining from temple street in Begumpet even hours after rain. Children and elderly are at risk.,waterlogging
Sewage is overflowing on the market area in Alwal. This problem has been ignored for many days.,sewage_overflow
Bus stop shelter damaged near Malkajgiri main road. Please take immediate action.,others
"Multiple potholes on colony road in Moosapet, two-wheelers are at risk. Children and elderly are at risk.",pothole_road_damage
Sewer overflowing near school in Amberpet. Very unhygienic for children. We have been waiting for a long time.,sewage_overflow
Tree has fallen on the road near Moosapet colony road. The situation is getting worse every day.,others
Badly damaged road causing waterlogging in potholes near Kukatpally. This is a hazard and needs urgent attention.,pothole_road_damage
Open drain near Lakdikapul school road is overflowing and stinking. This is a hazard and needs urgent attention.,sewage_overflow
People are dumping trash openly near the colony road in Manikonda. Please take immediate action.,garbage
Boundary wall collapsed near service road in Hitech City. Please take immediate action.,others
Construction left the road damaged near Kondapur residential lane and no one fixed it. We have been waiting for a long time.,pothole_road_damage
Open well near LB Nagar cross road is dangerous for kids. This is affecting daily commuters and pedestrians.,others
Children cannot go to school due to waterlogging near Manikonda. People are suffering due to this negligence.,waterlogging
"No illumination on hospital road in Erragadda, accidents happening regularly. Immediate repair is required.",streetlight_or_electricity
Street light has been switched off for many days in Kondapur. This is a hazard and needs urgent attention.,streetlight_or_electricity
"Rain water flooding near bus stop in Jeedimetla, two-wheelers cannot pass. This issue is causing a lot of inconvenience to residents.",waterlogging
People cannot walk near Nagole due to sewage on near bus stop. The situation is getting worse every day.,sewage_overflow
Night time visibility is zero on near bus stop near Amberpet. No lights. Requesting the concerned department to resolve this urgently.,streetlight_or_electricity
Public tap running and wasting water near Kondapur school road. Children and elderly are at risk.,others
